addr_full,city,country,brand,extras,lat,lon,opening_hours,phone,ref,postcode,name,state,website
Av. General Francisco Munguia No. 55,Ecatepec de Morelos,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.500271,-99.026213,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,681,55299,Supercito Valle Del Jucar,,https://www.chedraui.com.mx/encuentra-tu-tienda
Antigua Carretera A Minatitlan Km8,Coatzacoalcos,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.14151427334122,-94.48771756149512,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,818,96537,Súper Chedraui Selecto Fórum Coatzacoalcos,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calle 23 No. 612,Merida,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",21.005049,-89.689575,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,135,97314,Chedraui Mérida Caucel,,https://www.chedraui.com.mx/encuentra-tu-tienda
Paseo del Bajio No. 203,Celaya,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.518265,-100.795664,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,267,38080,Chedraui Celaya Campestre,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calle 42 No. 2909,Valladolid,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.70225,-88.20273,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,631,97780,Super Chedraui Valladolid,,https://www.chedraui.com.mx/encuentra-tu-tienda
Km. 1 Autopista Orizaba-Córdoba Esq. Av. 21 S/N,Córdoba,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.889761,-96.947397,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,009,94570,Chedraui Córdoba Crystal,,https://www.chedraui.com.mx/encuentra-tu-tienda
Carret. Mex-Xal-Ver Km. 435.3,Veracruz,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.175396,-96.189198,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,172,91726,Chedraui Veracruz Aluminio,,https://www.chedraui.com.mx/encuentra-tu-tienda
Carret. Picacho-Ajusco No. 175,Tlalpan,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.299276,-99.212515,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,234,14200,Chedraui  Ajusco,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calz. Del Hueso No. 670,Coyoacán,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.304096,-99.118488,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,233,04870,Chedraui  Coapa,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd. Campestre No. 694,León De Los Aldama,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",21.14335,-101.660578,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,246,37230,Chedraui León Campestre,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calle Colón No. 4856,Tlaquepaque,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.614699,-103.396031,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,159,45608,Chedraui Guadalajara Colón,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calle Vialidad Mexiquense Parcela 16 Z1P1/1 No. 92,San Francisco Coacalco,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.645028,-99.108261,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",,146,55712,Chedraui  Coacalco,,https://www.chedraui.com.mx/encuentra-tu-tienda
Melchor Ocampo No. 75,Coatepec,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.448909,-96.963147,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",,017,91500,Chedraui Coatepec Cristal,,https://www.chedraui.com.mx/encuentra-tu-tienda
Isabel  La  Católica No. 1915,La Paz,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",24.149926,-110.307548,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,126,23000,Chedraui La Paz Palacio,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calle Neptuno Mza 004 Lote 001,Tulum,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.211613,-87.449646,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,153,77780,Chedraui Tulum Ipae,,https://www.chedraui.com.mx/encuentra-tu-tienda
"Carretera Veracruz - Xalapa S/N  Col. Valente Diaz, Ver.",Xalapa-Enríquez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.16668582,-96.22265524,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,194,91697,Chedraui Veracruz Tejería,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd. Lopez Portillo No. 50,Nanchital,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.076551,-94.407967,"{'opening_hours': {'Mon': '07:00-23:59', 'Tue': '07:00-23:59', 'Wed': '07:00-23:59', 'Thu': '07:00-23:59', 'Fri': '07:00-23:59', 'Sat': '07:00-23:59', 'Sun': '07:00-23:59'}}",,613,96360,Super Chedraui Nanchital,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calle Benito Juárez S/N,Tenancingo,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.956988,-99.591519,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",,635,52400,Super Chedraui Tenancingo,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calz. Francisco I. Madero No. 1322,Oaxaca De Juárez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",17.07883,-96.741866,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,105,68030,Chedraui Oaxaca Madero,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd. Francisco Villa No. 105,León De Los Aldama,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",21.112807,-101.65251,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,247,37270,Chedraui León Poliforum,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Fortuna No. 334,Gustavo A. Madero,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.48359,-99.133245,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,174,07760,Chedraui Selecto  Fortuna,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. De Los Gavilanes S/N  Mza 013 Lote 001,Playa Del Carmen,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.670321,-87.11448,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,094,77723,Chedraui Playa Del Carmen Villas Del Sol,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Chac Mool Lote 1 Mza 1 Super Mza 315,Benito Juárez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",21.129843,-86.865074,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,144,77560,Chedraui Cancún Chacmool,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calz. La Huerta No. 2555,Morelia,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.679258,-101.216488,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,160,58080,Chedraui Morelia La Huerta,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd. Reforma No. 42,Tultitlán,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.608267,-99.177547,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,130,54944,Chedraui  Ciudad Labor,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Paseo De La Reforma No. 250,Cuauhtémoc,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.446603,-99.135874,"{'opening_hours': {'Mon': '07:00-22:30', 'Tue': '07:00-22:30', 'Wed': '07:00-22:30', 'Thu': '07:00-22:30', 'Fri': '07:00-22:30', 'Sat': '07:00-22:30', 'Sun': '07:00-22:30'}}",,700,06220,Super Che Reforma Peralvillo Mex,,https://www.chedraui.com.mx/encuentra-tu-tienda
Autopista  - Pachuca No. 6201,Pachuca de Soto,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.036877,-98.796545,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,779,42083,Super Chedraui Pachuca Explanada,,https://www.chedraui.com.mx/encuentra-tu-tienda
Manuel Antonio Romero Zurita S/N,Paraíso,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.398634,-93.205927,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,171,86605,Chedraui Paraíso Tabasco,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. De Los Volcanes No. 1019,Tlalnepantla De Baz,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.536038,-99.119639,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,741,54189,"Supercito La Presa, Tlalnepantla",,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Periférico No. 300,Oaxaca De Juárez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",17.052202,-96.716823,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,023,68120,Chedraui Oaxaca La Noria,,https://www.chedraui.com.mx/encuentra-tu-tienda
Sur 16 No. 271,Iztacalco,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.39456,-99.074617,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,132,08500,Super Chedraui Agrícola Oriental,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Juarez No. 466-B,Nogales,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.813764,-97.168635,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,636,94720,Super Chedraui Nogales,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Bernardo Quintana Sur No. 502,Santiago De Querétaro,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.568189,-100.35985,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,268,76090,Chedraui Querétaro Centro Sur,,https://www.chedraui.com.mx/encuentra-tu-tienda
Boulevard Interlomas 5,Hacienda de las palmas,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.392977,-99.281831,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,109,52787,Super Chedraui Selecto Interlomas Hill,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Lázaro Cárdenas S/N,Xalapa-Enríquez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.521035,-96.884009,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,059,91194,Chedraui Selecto Xalapa Ánimas,,https://www.chedraui.com.mx/encuentra-tu-tienda
Carret. Toro Del Paso-Boca Del Rio-Antón Lizardo 4405,Boca Del Río,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.095413,-96.105371,"{'opening_hours': {'Mon': '07:00-00:00', 'Tue': '07:00-00:00', 'Wed': '07:00-00:00', 'Thu': '07:00-00:00', 'Fri': '07:00-00:00', 'Sat': '07:00-00:00', 'Sun': '07:00-00:00'}}",,139,94290,Chedraui Selecto Veracruz El Dorado,,https://www.chedraui.com.mx/encuentra-tu-tienda
"Av, Constitución De La República No. 221",Aragón,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.480536,-99.06554232,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,179,07500,Chedraui Mexico Aragon Norte,,https://www.chedraui.com.mx/encuentra-tu-tienda
Obispo De Las Casas No. 101,Papantla De Olarte,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.446356,-97.319969,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,602,93400,Super Chedraui Papantla,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Constituyentes Del 74 No. 254 Mza 066 Lote 001,Othón Blanco,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.537397,-88.297119,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,118,77086,Chedraui Chetumal Multiplaza,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. 16 De Septiembre No. 313,Capulhuac,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.1902579,-99.4651526,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,737,52730,Super Chedraui Capulhuac,,https://www.chedraui.com.mx/encuentra-tu-tienda
