addr_full,city,brand,country,extras,lat,lon,opening_hours,name,phone,ref,postcode,state,website
Av. Reforma 432 Colonia Fraccionamiento Playa Dorada CP 22890 Ensenada,Ensenada,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Sam´s Club', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Ensenada,,,,Baja California Norte,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Blvd Sanchez Taboada 4005 Colonia Zona Del Río CP 22320 Tijuana,Tijuana,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Sam´s Club', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Tijuana,,,,Baja California Norte,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Calz Cetys  1799 Col. Rivera  C.P. 21220 Mexicali  Baja California,Mexicali,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Walmart Supercenter', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Plaza San Pedro,,,,Baja California Norte,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Parque México Norte 320 Col. Fracc. Playas De Tijuana C.P. 22500 Playas De Tijuana Baja California,Tijuana,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Walmart Supercenter', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Playas De Tijuana,,,,Baja California Norte,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Lib. Oriente 10010 Col. Aguaje De La Tuna 1Ra Seccion  C.P. 22640 Tijuana Baja California,Tijuana,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Walmart Supercenter', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Pacifico,,,,Baja California Norte,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Novena 1769 Col. Calles C.P. 21600 Mexicali Baja California,Mexicali,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Walmart Supercenter', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Novena,,,,Baja California Norte,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Blvd. Insurgentes  No. 18015. Col. Colonia Rio Tijuana 3Ra Etapa C.P. 22226 La Mesa Tijuana Baja California,Tijuana,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Walmart Supercenter', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Macro Plaza Insurgentes,,,,Baja California Norte,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Blvd L.Cardenas  1801 Col. Ex Ejido Zacatecas  C.P. 21389 Mexicali Baja California,Mexicali,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Walmart Supercenter', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Mexicali,,,,Baja California Norte,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Once 155215 Col. Ulbrich C.P. 22830 Ensenada  Baja California,Ensenada,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Walmart Supercenter', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Ensenada Centro,,,,Baja California Norte,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Boulevard Reforma 3976 Col. Carlos Pacheco C.P. 22780 Ensenada Baja California,Ensenada,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Walmart Supercenter', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Ensenada,,,,Baja California Norte,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Blvd. Gustavo Diaz Ordaz 15634 Col. La Joya Este C.P. 22115 Tijuana Baja California,Tijuana,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Walmart Supercenter', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Diaz Ordaz,,,,Baja California Norte,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Blvd.Agua Caliente 11999 Col. Hipódromo Agua Caliente C.P. 22024 La Mesa Baja California,Tijuana,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Walmart Supercenter', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Tijuana Hipodromo,,,,Baja California Norte,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Boulevard Lazaro Cardenas 2200 Col. El Porvenir C.P. 21220 Mexicali  Baja California,Mexicali,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Walmart Supercenter', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Galerias Del Valle,,,,Baja California Norte,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Corredor Tijuana Rosarito 2000 819 Col. Ejido Francisco Villa C.P. 22235 Tijuana  Baja California,Tijuana,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Walmart Supercenter', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Tijuana 2000,,,,Baja California Norte,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Carr Libre Tijuana-Ensenada 300 Col. Reforma C.P. 22710 Playas De Rosarito Baja California,Playas De Rosarito,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Walmart Supercenter', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Rosarito,,,,Baja California Norte,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Paseo Afrodita# 2entre calle Blvd. Lazaro CardenasCol. Victoria Residencial21395 MexicaliBaja California,Mexicali,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Walmart Supercenter', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Nuevo Mexicali,,,,Baja California Norte,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Boulevard Morelosno. 851con río yaquicol. industrial21430TecateBaja California,Tecate,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Walmart Supercenter', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Tecate Garita,,,,Baja California Norte,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Paseos de Aguascalientes 2041 MédicaPaseos de Aguascalientes  Fracc. Santa Elena  CP 20907 Jesus Maria Aguascalientes,Jesus Maria,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Stacia,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Prolongacion Tecuexe No.S/N Colonia Lomas del Chapulin CP20263 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Lomas Del Chapulin,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Cuarto Andador Palenque No.101 Colonia Infonavit Morelos CP20264 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Infonavit Morelos,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Diagonal Alfil No.402 Colonia Mujeres Ilustres CP20299 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Mujeres Ilustres,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. La Espiga No.Z 1 L 2 Mz 39 Colonia Real de Haciendas CP20196 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Fracc. El Riego,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Independencia No.S/N Colonia Paseos de Aguascalientes CP20924 Jesus Maria Aguascalientes,Jesús María,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Paseos De Aguascalientes,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Boulevard Guadalupano No.3302 Colonia Fraccionamiento la Florida II CP20172 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Blvd Guadalupano La Florida,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Paseo de la Cruz No.506-B Colonia Los Volcanes Infonavit CP20255 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Unidad Los Volcanes,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Panamericana No.104 y 106 Colonia Paso de Agenta CP20909 Jesus Maria Aguascalientes,Jesús María,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Gomez Portugal,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Avenida José de Jesús González García No.1525 Colonia Villa de Nuestra Señora de la Asunción Sector Guadalupe Fracc 1A sección CP20126 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Villas Aguascalientes,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
General Guadalupe Victoria No.723 Colonia Centro CP20059 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Aguascalientes Centro,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Avenida Hacienda Santoral No.110 int 103 Colonia Hacienda San Marcos Cond CP20293 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Villas San Marcos,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Constitucionalista No.1702 Colonia Fraccionamiento Villa Montaña CP20216 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Villa Montaña,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Felipe Cosío Gutiérrez de Velasco No.150 Manzana 5 Lote 20 Colonia Viñedos del Sur Fracc CP20293 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Viñedos del Sur,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Avenida Cultura Nazca  No.401  Colonia  Mirador de las Culturas CP 20174 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Cultura Nazca,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Profesor Juan Antonio Reyes Castañeda No.417 Colonia Paseos de la providencia CP20355  San Francisco de los Romo Aguascalientes,San Francisco Del Romo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Paseos de la Providencia,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Isaac de la Peña  No.1102 Colonia Villa de Nuestra Señorade la Asuncion CP20126 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Asunción,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Grenovia  No.402 Colonia monteverde  CP20358 San Francisco de los rRomo Aguascalientes,San Francisco De Los Romo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Monte Verde Ags ,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
 No. Colonia  CP Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},La Rivera,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Aguascalientes Poniente No.202 Colonia Del Valle Segunda Secc. CP20070 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Fracc. Del Valle,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Blvd. Guadalupano No.2117 Colonia Ejido Las Cumbre CP20175 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Refugio Esparza,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Aguascalientes Poniente No.1502 Colonia Colinas de San Ignacio CP20016 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Colinas De San Ignacio,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. José E. Femat Gutiérrez No.720 Colonia Natura CP20126 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Villa Natura,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Boulevard Guadalupano No.S/N Colonia Villa Bonita CP20170 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Boulevard Guadalupano,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. El Cobano No.218 Colonia El Cobano CP20158 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},El Cobano,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Esfuerzo Nacional No.S/N Colonia Municipio Libre CP20199 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Esfuerzo Nacional,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Constitución No.503 Colonia Pozo Bravo CP20126 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Pozo Bravo,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Prolongacion Julian Medina No.603 Colonia Villas del Pilar 1A Sección CP20286 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Julian Medina,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Paseo de la Asuncion No.S/N Colonia Villas del Pilar CP20286 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Paseo De La Asuncion,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Vallarta N° 139 No.139 Colonia Vistas de Oriente CP20196 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Vistas De Oriente,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
De la Soledad No.343 Colonia La Salud CP20240 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Paseo De La Cruz,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Jose de Jesus Gonzalez Garcia No.203 Colonia Villa de Nuestra Señorade la Asuncion CP20126 Aguascalientes Aguascalientes,Aguascalientes,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Gonzalez Garcia,,,,Aguascalientes,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
