state,storeType,city,address,name,postalCode
Baja California Norte,Walmart Supercenter,Mexicali,Blvd L.Cardenas  1801 Col. Ex Ejido Zacatecas  C.P. 21389 Mexicali Baja California,Mexicali,
Baja California Norte,Walmart Supercenter,Ensenada,Once 155215 Col. Ulbrich C.P. 22830 Ensenada  Baja California,Ensenada Centro,
Baja California Norte,Walmart Supercenter,Ensenada,Boulevard Reforma 3976 Col. Carlos Pacheco C.P. 22780 Ensenada Baja California,Ensenada,
Baja California Norte,Walmart Supercenter,Tijuana,Blvd. Gustavo Diaz Ordaz 15634 Col. La Joya Este C.P. 22115 Tijuana Baja California,Diaz Ordaz,
Baja California Norte,Walmart Supercenter,Tijuana,Blvd.Agua Caliente 11999 Col. Hipódromo Agua Caliente C.P. 22024 La Mesa Baja California,Tijuana Hipodromo,
Baja California Norte,Walmart Supercenter,Mexicali,Boulevard Lazaro Cardenas 2200 Col. El Porvenir C.P. 21220 Mexicali  Baja California,Galerias Del Valle,
Baja California Norte,Walmart Supercenter,Tijuana,Corredor Tijuana Rosarito 2000 819 Col. Ejido Francisco Villa C.P. 22235 Tijuana  Baja California,Tijuana 2000,
Baja California Norte,Walmart Supercenter,Playas De Rosarito,Carr Libre Tijuana-Ensenada 300 Col. Reforma C.P. 22710 Playas De Rosarito Baja California,Rosarito,
Baja California Norte,Walmart Supercenter,Mexicali,Paseo Afrodita# 2entre calle Blvd. Lazaro CardenasCol. Victoria Residencial21395 MexicaliBaja California,Nuevo Mexicali,
Baja California Norte,Walmart Supercenter,Tecate,Boulevard Morelosno. 851con río yaquicol. industrial21430TecateBaja California,Tecate Garita,
Aguascalientes,Bodega Aurrera Express,Jesus Maria,Av. Paseos de Aguascalientes 2041 MédicaPaseos de Aguascalientes  Fracc. Santa Elena  CP 20907 Jesus Maria Aguascalientes,Stacia,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Prolongacion Tecuexe No.S/N Colonia Lomas del Chapulin CP20263 Aguascalientes Aguascalientes,Lomas Del Chapulin,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Cuarto Andador Palenque No.101 Colonia Infonavit Morelos CP20264 Aguascalientes Aguascalientes,Infonavit Morelos,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Diagonal Alfil No.402 Colonia Mujeres Ilustres CP20299 Aguascalientes Aguascalientes,Mujeres Ilustres,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Av. La Espiga No.Z 1 L 2 Mz 39 Colonia Real de Haciendas CP20196 Aguascalientes Aguascalientes,Fracc. El Riego,
Aguascalientes,Bodega Aurrera Express,Jesús María,Av. Independencia No.S/N Colonia Paseos de Aguascalientes CP20924 Jesus Maria Aguascalientes,Paseos De Aguascalientes,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Boulevard Guadalupano No.3302 Colonia Fraccionamiento la Florida II CP20172 Aguascalientes Aguascalientes,Blvd Guadalupano La Florida,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Av. Paseo de la Cruz No.506-B Colonia Los Volcanes Infonavit CP20255 Aguascalientes Aguascalientes,Unidad Los Volcanes,
Aguascalientes,Bodega Aurrera Express,Jesús María,Av. Panamericana No.104 y 106 Colonia Paso de Agenta CP20909 Jesus Maria Aguascalientes,Gomez Portugal,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Avenida José de Jesús González García No.1525 Colonia Villa de Nuestra Señora de la Asunción Sector Guadalupe Fracc 1A sección CP20126 Aguascalientes Aguascalientes,Villas Aguascalientes,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,General Guadalupe Victoria No.723 Colonia Centro CP20059 Aguascalientes Aguascalientes,Aguascalientes Centro,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Avenida Hacienda Santoral No.110 int 103 Colonia Hacienda San Marcos Cond CP20293 Aguascalientes Aguascalientes,Villas San Marcos,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Constitucionalista No.1702 Colonia Fraccionamiento Villa Montaña CP20216 Aguascalientes Aguascalientes,Villa Montaña,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Felipe Cosío Gutiérrez de Velasco No.150 Manzana 5 Lote 20 Colonia Viñedos del Sur Fracc CP20293 Aguascalientes Aguascalientes,Viñedos del Sur,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Avenida Cultura Nazca  No.401  Colonia  Mirador de las Culturas CP 20174 Aguascalientes Aguascalientes,Cultura Nazca,
Aguascalientes,Bodega Aurrera Express,San Francisco Del Romo,Profesor Juan Antonio Reyes Castañeda No.417 Colonia Paseos de la providencia CP20355  San Francisco de los Romo Aguascalientes,Paseos de la Providencia,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Isaac de la Peña  No.1102 Colonia Villa de Nuestra Señorade la Asuncion CP20126 Aguascalientes Aguascalientes,Asunción,
Aguascalientes,Bodega Aurrera Express,San Francisco De Los Romo,Grenovia  No.402 Colonia monteverde  CP20358 San Francisco de los rRomo Aguascalientes,Monte Verde Ags ,
Aguascalientes,Bodega Aurrera Express,Aguascalientes, No. Colonia  CP Aguascalientes Aguascalientes,La Rivera,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Av. Aguascalientes Poniente No.202 Colonia Del Valle Segunda Secc. CP20070 Aguascalientes Aguascalientes,Fracc. Del Valle,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Blvd. Guadalupano No.2117 Colonia Ejido Las Cumbre CP20175 Aguascalientes Aguascalientes,Refugio Esparza,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Av. Aguascalientes Poniente No.1502 Colonia Colinas de San Ignacio CP20016 Aguascalientes Aguascalientes,Colinas De San Ignacio,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Av. José E. Femat Gutiérrez No.720 Colonia Natura CP20126 Aguascalientes Aguascalientes,Villa Natura,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Boulevard Guadalupano No.S/N Colonia Villa Bonita CP20170 Aguascalientes Aguascalientes,Boulevard Guadalupano,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Av. El Cobano No.218 Colonia El Cobano CP20158 Aguascalientes Aguascalientes,El Cobano,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Esfuerzo Nacional No.S/N Colonia Municipio Libre CP20199 Aguascalientes Aguascalientes,Esfuerzo Nacional,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Av. Constitución No.503 Colonia Pozo Bravo CP20126 Aguascalientes Aguascalientes,Pozo Bravo,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Prolongacion Julian Medina No.603 Colonia Villas del Pilar 1A Sección CP20286 Aguascalientes Aguascalientes,Julian Medina,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Av. Paseo de la Asuncion No.S/N Colonia Villas del Pilar CP20286 Aguascalientes Aguascalientes,Paseo De La Asuncion,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Av. Vallarta N° 139 No.139 Colonia Vistas de Oriente CP20196 Aguascalientes Aguascalientes,Vistas De Oriente,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,De la Soledad No.343 Colonia La Salud CP20240 Aguascalientes Aguascalientes,Paseo De La Cruz,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Jose de Jesus Gonzalez Garcia No.203 Colonia Villa de Nuestra Señorade la Asuncion CP20126 Aguascalientes Aguascalientes,Gonzalez Garcia,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Av. Prolongacion Rodolfo Landerso Gallegos No.1310 Colonia Mirador de las Culturas CP20174 Aguascalientes Aguascalientes,Rodolfo Landeros,
Aguascalientes,Bodega Aurrera Express,Aguascalientes,Aquiles Elorduy 1107 Priv. Miguel Angel Tizano Tiziano Valle del Rio San Pedro CP 20064 Aguascalientes,Plaza Aquiles Elorduy ,
Aguascalientes,Bodega Aurrera,Aguascalientes,Av. Siglo XXI No.3978 Colonia Rancho Santa Mónica CP20286 Aguascalientes Aguascalientes,Santa Monica,
Aguascalientes,Bodega Aurrera,Aguascalientes,Av. General Mariano Escobedo No.1201 Colonia Lázaro Cárdenas CP20257 Aguascalientes Aguascalientes,Primer Anillo,
Aguascalientes,Bodega Aurrera,Aguascalientes,Av. Siglo XXI No.2801 Colonia Pintores Mexicanos CP20174 Aguascalientes Aguascalientes,Siglo XXI,
Aguascalientes,Bodega Aurrera,Jesús María,Av. Paseo de los Chicahuales No.402 Colonia Deportiva CP209026 Jesus Maria Aguascalientes,Jesus Maria,
Aguascalientes,Bodega Aurrera,Aguascalientes,Av. Mariano Hidalgo No.1701 Colonia Morelos Segunda Sección CP20298 Aguascalientes Aguascalientes,Mariano Hidalgo,
Aguascalientes,Bodega Aurrera,Aguascalientes,Av. Siglo XXI No.5190 Colonia Haciendas de  Aguascalientes CP20190 Aguascalientes Aguascalientes,Ojo Caliente,
Aguascalientes,Bodega Aurrera,Aguascalientes,Av. de la Convención No.1101 Colonia Fracc. Gómez CP20060 Aguascalientes Aguascalientes,Convencion,
Aguascalientes,Bodega Aurrera,Aguascalientes,Blvd. Jose Ma. Chavez No.s/n. km 1 Colonia Mesoneros CP20280 Aguascalientes Aguascalientes,Villasuncion,
Aguascalientes,Bodega Aurrera,Aguascalientes,Av. Convención de 1914 Ote No.904 Colonia Lomas de Santa Anita CP20180 Aguascalientes Aguascalientes,Santa Anita,
Aguascalientes,Bodega Aurrera,Aguascalientes,Josefa Ortiz De Dominguez No.1401 Colonia La Salud CP20240 Aguascalientes Aguascalientes,La Huerta,
Aguascalientes,Bodega Aurrera,Aguascalientes,Av. San Gabriel  No.902 Colonia Ex Hacienda Ojo Caliente CP20198 Aguascalientes Aguascalientes,Las Norias,
Aguascalientes,Mi Bodega Aurrera,San Francisco De Los Romo,16 de Septiembre 101  No.139 Colonia Puertecito de la Virgen CP20358 Aguasclientes Aguascalientes,Puertecito De La Virgen,
Aguascalientes,Mi Bodega Aurrera,Pabellón De Arteaga,Prolongacion 20 de Noviembre No.404 Colonia El Progreso CP20677 Pabellón de Arteaga Aguascalientes,Pabellon,
Aguascalientes,Mi Bodega Aurrera,Calvillo,Prolongación Independencia  No.901 Colonia Los Ángeles CP20800 Calvillo Aguascalientes Aguascalientes,Calvillo,
Aguascalientes,Mi Bodega Aurrera,Rincón De Romos,Morelos  No.406 Colonia Centro CP20400 Rincon de Romos Aguascalientes,Rincon De Romos,
Aguascalientes,Mi Bodega Aurrera,San Francisco De Los Romo,Av. Benito Juarez  No.201 Colonia San Jose de Buena Vista CP20303 San Francisco de los romo Aguascalientes,San Fracisco De Los Romos,
Aguascalientes,Mi Bodega Aurrera,Rincón De Romos,Dr. Francisco Guel  Jimenez No.108 Colonia Centro CP20400 Rincon de Romos Aguascalientes,Rincón de Romos Plaza,
Aguascalientes,Sam´s Club,Aguascalientes,Av. Siglo Xxi 3980 Colonia Rancho Santa Mónica CP 20286 Aguascalientes,Santa Monica,
Aguascalientes,Sam´s Club,Aguascalientes,Av Independencia 2351 Colonia Concepcion CP 20120 Aguascalientes,Aguascalientes,
Aguascalientes,Walmart Supercenter,Aguascalientes,Av. Aguascalientes Sur 402 Col. Nueva España C.P. 20205 Aguascalientes Aguascalientes,Av. De Los Maestros,
Aguascalientes,Walmart Supercenter,Aguascalientes,Av. Aguascalientes Sur N° 117 Colonia Villas Jardin CP 20235 Aguascalientes,Mahatma Gandhi,
Aguascalientes,Walmart Supercenter,Aguascalientes,Av. Aguascalientes Oriente. 2606 Col. Ojocaliente 1Era Seccion C.P. 20198 Aguascalientes Ags. Aguascalientes,Aguascalientes Oriente,
Aguascalientes,Walmart Supercenter,Aguascalientes,Av Independencia  2301 Col. Trojes De Alonso  C.P. 20120 Aguascalientes Ags  Aguascalientes,Aguascalientes,
Aguascalientes,Walmart Express,Aguascalientes,LIC. MIGUEL DE LA MADRID HURTADO  101 LOMAS DEL CAMPESTRE C.P. 20119 AGUASCALIENTES AGUASCALIENTES,Campestre,
Aguascalientes,Walmart Express,Aguascalientes,Boulevard Juan Pablo II # 1159 Canteras de San Agustin C.P. 20218 Aguascalientes Ags.,Juan Pablo II,
Aguascalientes,Walmart Express,Aguascalientes,Paseo san Gerardo no. 111con avenida mahatma Gandhi col. San gerardo20342aguascalientesaguascalientes,San Gerardo,
Aguascalientes,Walmart Supercenter,Aguascalientes,Av Siglo XXI No.2021 Entre Avenida Siglo XXI y esquina calle Viña Antigua Col. Tepetates C.P 20908 Aguascalientes Aguascalientes,Viña Antigua,
Querétaro,Bodega Aurrera Express,Querétaro,Av. Cerro del Sombrerete No.2041 Colonia Desarrollo Centro Norte CP76118 Querétaro Queretaro,Plaza Belen,
Querétaro,Bodega Aurrera Express,Querétaro,Camino a San Pedro Martir 128 MaresGranizo  El Rocio  CP 76114 Querétaro Queretaro,Colinas Santa Cruz ,
Querétaro,Bodega Aurrera Express,Querétaro,Avenida Navarra 1754 Avenida NavarraAztlan  Felipe Carrillo Puerto  CP 76138 Querétaro Queretaro,Jardines de Azucena ,
Querétaro,Bodega Aurrera Express,Querétaro,Av. San Miguel No.5001 Colonia San Miguel CP76118 Querétaro Queretaro,Plaza Ariel,
Querétaro,Bodega Aurrera Express,Corregidora,Av. Candiles No.S/N Colonia El Roble CP76903 Corregidora Queretaro,Candiles,
Querétaro,Bodega Aurrera Express,Querétaro,Prolongacion Bernardo Quintana No.4028 Colonia La Roma CP76132 Querétaro Queretaro,Ciudad Del Sol,
Querétaro,Bodega Aurrera Express,Querétaro,Prolongacion Pasteur No.904 Colonia Azteca CP76085 Querétaro Queretaro,Luis Pasteur,
Querétaro,Bodega Aurrera Express,Querétaro,Av. de la Luz No.1214 Colonia Cerrito Colorado CP76118 Querétaro Queretaro,Bernardo Quintana,
Querétaro,Bodega Aurrera Express,San Juan del Río,Paseo Loma Alta No.2807 Colonia Loma Alta CP76830 San Juan del Rio Queretaro,Fraccionamiento Loma Alta,
Querétaro,Bodega Aurrera Express,Corregidora,Camino a las Flores No.S/N Colonia El Cerrito CP76901 Corregidora Queretaro,Santuarios,
Querétaro,Bodega Aurrera Express,Querétaro,Av. Paseo de la Reforma No.205 Lt 27 28 y 29 Colonia Fraccionamiento Altos del Marqués Secc Villas Palmira de Palmira CP76410 Querétaro Queretaro,Lomas Del Marques,
Querétaro,Bodega Aurrera Express,Querétaro,Monterrey No.904 Colonia San José El Alto CP76147 Querétaro Queretaro,San José El Alto Querétaro,
Querétaro,Bodega Aurrera Express,Corregidora,Av. Pirámide No.297 Colonia Pirámide CP76908 Corregidora Queretaro,Paseo de la Pirámide,
Querétaro,Bodega Aurrera Express,Querétaro,Sendero de los Frailes No.515 Colonia Circuito del Sol Sección Valle de Santiago Sector II CP76116 Querétaro Queretaro,Valle de Santiago,
Querétaro,Bodega Aurrera Express,Querétaro,Av. Pie de la Cuesta No.3080 Colonia Paseos del Pedregal CP76148 Querétaro Queretaro,Cuarzo,
Querétaro,Bodega Aurrera Express,Querétaro,Choles No.201 Colonia Cerrito Colorado CP76116 Querétaro Queretaro,Pames,
Querétaro,Bodega Aurrera Express,Querétaro,Calzada Belén No.S/N Colonia San Pedrito CP76148 Querétaro Queretaro,Belen,
Querétaro,Bodega Aurrera Express,El Marqués,Av. Paseo del Marqués No.Lt 17 Mz 03 Colonia Santa Catarina CP76245 El Marqués Queretaro,El Marques,
Querétaro,Bodega Aurrera Express,San Juan del Río,Gandhi No.S/N Colonia Valle Residencial CP76804 San Juan del Rio Queretaro,Gandhi,
Querétaro,Bodega Aurrera Express,San Juan del Río,Lomas del Pedregoso No.349 Colonia Lomas de San Juan Sección Campestre CP76806 San Juan del Rio Queretaro,Sierra Madre,
Querétaro,Bodega Aurrera Express,Querétaro,Av. Sombrerete No.S/N Colonia Movimiento Obrero CP76121 Querétaro Queretaro,Av. Sombrerete,
Querétaro,Bodega Aurrera Express,Querétaro,Hacienda Carranco No.S/N Colonia Hacienda Santa Rosa CP76223 Querétaro Queretaro,Hacienda Santa Rosa,
Querétaro,Bodega Aurrera Express,Querétaro,Cordillera Himalaya No.2514 Colonia Rancho San Pedro CP76113 Querétaro Queretaro,Rancho San Pedro,
Querétaro,Bodega Aurrera Express,Querétaro,Boulevard a Mompani No.1835 Lt 39 Mz 23 Colonia Misión Carrillo CP76116 Querétaro Queretaro,Mision Queretaro,
Querétaro,Bodega Aurrera Express,Querétaro,Av. Patria No.451 Colonia Villas de Santiago CP76148 Querétaro Queretaro,Villas De Santiago,
Querétaro,Bodega Aurrera Express,Querétaro,Av. Pie de la Cuesta No.S/N Colonia San Pedrito Peñuelas CP76140 Querétaro Queretaro,Lomas De San Pedrito,
Querétaro,Bodega Aurrera Express,Querétaro,Corregidora No.152 Colonia Centro CP76000 Querétaro Queretaro,Queretaro Centro,
Querétaro,Bodega Aurrera Express,Querétaro,Prolongacon Bernardo Quintana No.Fracción I y II S/N Colonia Puertas del Sol CP76114 Querétaro Queretaro,Puerta Del Sol,
Querétaro,Bodega Aurrera Express,Querétaro,Esperanza Cabrera Muñoz No.S/N Colonia Eduardo Loarca CP76118 Querétaro Queretaro,Loarca,
Querétaro,Bodega Aurrera Express,Querétaro,Zacapoaxtlas No.S/N Colonia Geoplazas CP76116 Querétaro Queretaro,Geoplazas,
Querétaro,Bodega Aurrera Express,El Marqués,Junipero Sierra No.S/N Colonia La Pradera CP76269 El Marqués Queretaro,Geo La Pradera,
Querétaro,Bodega Aurrera Express,El Marqués,Carretera Estatal No.Lt comercial 001 Mz 006 Colonia Hacienda La Cruz CP76267 El Marqués Queretaro,Geo La Cruz,
Querétaro,Bodega Aurrera Express,Querétaro,Av. Bellavista No.2010 Colonia Rancho Bellavista CP76134 Querétaro Queretaro,Rancho Bellavista,
Querétaro,Bodega Aurrera Express,El Marqués,Prolongación Bisonte No.141 Colonia Manzana 6 Fraccionamiento Villa del Refugio CP76269 El Marqués Queretaro,2da Sección Pradera,
Querétaro,Bodega Aurrera Express,Corregidora,Av. Rivera del Rio  No.48 Colonia El Pueblito  CP76901 Corregidora  Queretaro,Camino del Pueblito,
Querétaro,Bodega Aurrera Express,Querétaro,Av. Tintero No.701 Colonia Santa Monica CP76134 Querétaro Queretaro,Mirador Via Lactea,
Querétaro,Bodega Aurrera Express,Corregidora,Avenida de la vida No.No 120 Int. Lote 2 Mz 1 Colonia La Vida/Balvanera Polo y Country Club CP76915 Corregidora Queretaro,La Vida ,
Querétaro,Bodega Aurrera Express,Corregidora,Calle Manzano  No.39 Colonia Los Olvera CP76904 Corregidora Queretaro,Los Olvera,
Querétaro,Bodega Aurrera Express,Querétaro,Paseo de la Constitución No.401-D Colonia Fraccionamiento Industrial San Pedrito Peñuelas  CP76147 Queretaro Queretaro,Paseo de la Constitución ,
Querétaro,Bodega Aurrera Express,El Marques,Avenida Paseo Solare No.No. 1008 Int. Mz. M-04 Lote. 1. Colonia Col. Fraccionamiento Real Solare CP76246 El Marques Queretaro,Solare Queretaro - El Marques,
Querétaro,Bodega Aurrera Express,Querétaro,Avenida Plan De San Luis No.No. 6034 Colonia Col. San Miguel CP76118 Querétaro Queretaro,Plan De San Luis,
Querétaro,Bodega Aurrera Express,Querétaro,Paseo solare No.INT.24 MZ1 ll LT. 20 Colonia Real Solare 1 CP76246 Querétaro Queretaro,Residencial Real Solare,
Querétaro,Bodega Aurrera Express,El Marqués,Hacienda de la Noria No.# 11 Mz 2 Lt. 3 Colonia  Fraccionamiento Los Heroes CP76267 El Marqués Queretaro,Jesús María,
Querétaro,Bodega Aurrera Express,San Juan del Rio,Carretera al Sitio No.728 Colonia Fundadores CP76830 San Juan del Rio Queretaro,Hacienda Esmeralda,
Querétaro,Bodega Aurrera Express,Querétaro,Avenida Popocatépetl No.309 Colonia Loma Bonita CP76049 Querétaro Queretaro,Popocatepetl Queretaro,
Querétaro,Bodega Aurrera Express,Querétaro,Boulevard Las Americas 4 Local A Jesus Urueta Avenida 14 Reforma Agraria CP 76086 Querétaro,Boulevard Las Americas,
Querétaro,Bodega Aurrera Express,San Juan del Rio,Av. Universidad 380 Universidad Circuito Queretaro Norte Banthi CP 76804 San Juan del Rio,Banthi,
Querétaro,Bodega Aurrera Express,San Juan del Rio ,Prolongación Alvaro Obregon  117 Local 2 10 de Mayo Circuito Viñedos Barrio de San Isidro C.P. 76803  San Juan del Rio  Queretaro,Corredor Obregon,
Querétaro,Bodega Aurrera,Corregidora,Blvd. Las Américas No.115 Colonia Colinas del Sur CP76190 Queretaro Queretaro,Las Americas,
Querétaro,Bodega Aurrera,Querétaro,Blvd Quintana Arrioja No.4201 Colonia Ciudad del Sol CP76116 Queretaro Queretaro,Penaflor,
Querétaro,Bodega Aurrera,San Juan del Río,Av Universidad No.285 Colonia Santa Cruz Escandón CP76833 San Jua Del Río Queretaro,Universidad San Juan Del Rio,
Querétaro,Bodega Aurrera,Querétaro,Carretera Querétaro Tlacote No.616 Colonia Ex-Hacienda San Juanico CP76136 Queretaro Queretaro,Camino A Tlacote,
Querétaro,Bodega Aurrera,Querétaro,Av. De Luz No.401 Colonia Satélite CP76110 Queretaro Queretaro,Satelite,
Querétaro,Bodega Aurrera,Querétaro,Av. Constituyentes Oriente No.34 Colonia Las Alamedas CP76040 Queretaro Queretaro,Queretaro,
Querétaro,Bodega Aurrera,San Juan del Río,Prol. Jose Ma. Arteaga No.69 Colonia Centro CP76800 San Jua Del Río Queretaro,San Juan Del Rio,
Querétaro,Bodega Aurrera,Querétaro,Av. Revolución No.413 Colonia  Felipe Carrillo Puerto CP76138 Queretaro Queretaro,Tintero,
Querétaro,Bodega Aurrera,Querétaro,Av. Pie De La Cuesta No.1486 Colonia San Pablo CP76130 Queretaro Queretaro,San Pablo,
Querétaro,Mi Bodega Aurrera,Tequisquiapan,Carretera Tequisquiapan-Ezequiel Montes km 100 No.100 Colonia El Pedregal CP76750 Tequisquiapan Queretaro,Tequisquiapan,
Querétaro,Mi Bodega Aurrera,Pedro Escobedo,Av Panamericana  No.56 Colonia Centro CP76700 Pedro Escobedo Queretaro,Pedro Escobedo,
Querétaro,Mi Bodega Aurrera,Ezequiel Montes,Joaquin Vega No.139 Colonia Centro CP76650 Ezequiel Montes Queretaro,Santa Elena,
Querétaro,Mi Bodega Aurrera,Jalpan de Serra,Carretera federal Jalpan Rio verde No.23 Colonia Vista Hermosa CP76345 Jalpan de Sierra Queretaro,Jalpan Centro,
Querétaro,Mi Bodega Aurrera,Cadereyta De Montes,Jose Maria Morelos No.37 Colonia Centro CP76500 Cadereyta de Montes Queretaro,Cadereyta,
Querétaro,Mi Bodega Aurrera,Querétaro,Av.20 de Noviembre No.310 Colonia Centro CP76222 Santa Rosa Jáuregui Queretaro,Santa Rosa Jauregui,
